column,method_code,method,problem_score,low_signal_z,stripe_z,neighbor_z,texture_z,surface_jitter_z
3017,1,small pool,0.912977,0.000000,1.095035,1.173974,1.741558,0.000000
3018,1,small pool,0.896327,0.000000,2.051610,1.879522,1.806524,0.000000
3019,1,small pool,0.852991,0.000000,2.308965,1.694586,1.565062,0.000000
3020,0,keep/sharp,0.830240,0.000000,1.835283,0.821730,0.513030,0.000000
3021,0,keep/sharp,0.774491,0.000000,0.759072,0.912908,1.359468,0.000000
3022,0,keep/sharp,0.664029,0.000000,0.060683,1.669234,0.893557,0.000000
3023,0,keep/sharp,0.526640,0.000000,0.875867,0.542936,1.395649,0.000000
3024,0,keep/sharp,0.484417,0.000000,0.703632,0.901622,0.000000,0.000000
3025,0,keep/sharp,0.588031,0.000000,0.308121,1.171533,1.164916,0.000000
3026,0,keep/sharp,0.672436,0.000000,0.200070,0.587598,1.028143,0.000000
3027,0,keep/sharp,0.758785,0.000000,1.003338,0.734811,0.358548,0.000000
3028,0,keep/sharp,0.819393,0.000000,2.876942,0.904736,1.947464,0.000000
3029,1,small pool,0.854418,0.000000,2.370072,0.938883,1.190229,0.000000
3030,1,small pool,0.886116,0.000000,2.204265,0.728956,2.659941,0.000000
3031,1,small pool,0.920421,0.000000,0.343642,2.086110,2.293859,0.000000
3032,0,keep/sharp,0.784805,0.000000,0.873184,1.127183,1.829615,0.000000
3033,0,keep/sharp,0.648472,0.000000,0.213265,1.042818,2.008541,0.000000
3034,0,keep/sharp,0.566085,0.000000,0.998895,1.079345,1.739509,0.000000
3035,0,keep/sharp,0.505095,0.000000,0.358382,0.669582,0.973906,0.000000
3036,0,keep/sharp,0.448332,0.000000,0.327134,0.117340,0.021250,0.000000
3037,0,keep/sharp,0.444589,0.000000,0.143812,1.540944,1.688189,0.000000
3038,0,keep/sharp,0.410327,0.000000,0.343245,0.862766,0.979947,0.000000
3039,0,keep/sharp,0.435972,0.000000,1.093900,0.000000,0.014757,0.000000
3040,0,keep/sharp,0.465725,0.000000,0.615857,0.795730,1.203180,0.000000
3041,0,keep/sharp,0.434023,0.000000,0.621749,0.912572,1.020920,0.000000
3042,0,keep/sharp,0.506955,0.000000,0.552932,1.232862,0.934599,0.000000
3043,0,keep/sharp,0.564450,0.000000,0.226310,0.523203,1.273251,0.000000
3044,0,keep/sharp,0.709573,0.000000,0.965919,0.000000,0.540183,0.000000
3045,0,keep/sharp,0.747683,0.000000,1.394503,1.156795,1.979478,0.000000
3046,0,keep/sharp,0.807154,0.000000,1.268878,0.426805,2.134169,0.000000
3047,0,keep/sharp,0.825734,0.000000,3.109030,1.314984,2.275977,0.000000
3048,0,keep/sharp,0.810867,0.000000,1.186905,0.575900,2.401291,0.000000
3049,0,keep/sharp,0.688514,0.000000,0.760033,1.542439,3.301168,0.000000
3050,0,keep/sharp,0.626048,0.000000,0.665784,0.294067,1.641868,0.000000
3051,0,keep/sharp,0.528876,0.000000,0.392173,0.000000,1.155124,0.000000
3052,0,keep/sharp,0.444516,0.000000,0.218879,0.000000,0.000000,0.000000
3053,0,keep/sharp,0.360330,0.000000,0.635025,0.275666,0.404868,0.000000
3054,0,keep/sharp,0.341126,0.000000,1.431200,1.385084,0.813521,0.000000
3055,0,keep/sharp,0.335885,0.000000,0.069502,0.266809,0.933558,0.000000
3056,0,keep/sharp,0.387815,0.000000,0.510998,0.619377,0.725950,0.000000
3057,0,keep/sharp,0.400429,0.000000,0.126477,0.785104,1.014601,0.000000
3058,0,keep/sharp,0.431212,0.000000,0.121934,0.062351,1.433184,0.000000
3059,0,keep/sharp,0.626520,0.000000,0.503782,0.485419,1.403323,0.000000
3060,0,keep/sharp,0.704582,0.000000,0.210267,0.687796,1.482421,0.000000
3061,0,keep/sharp,0.784515,0.000000,2.300390,0.186107,2.541467,0.049055
3062,0,keep/sharp,0.837706,0.000000,1.641715,2.906345,3.387489,0.091976
3063,1,small pool,0.985510,0.000000,1.241984,1.167010,2.295248,0.220743
3064,1,small pool,1.137408,0.000000,2.181844,0.601961,0.601191,0.245270
3065,1,small pool,1.064418,0.000000,1.098797,0.373498,1.344919,0.233007
3066,1,small pool,0.890055,0.000000,2.594748,1.593927,2.466119,0.300456
3067,1,small pool,0.865493,0.000000,2.722450,2.153370,1.120471,0.110370
3068,1,small pool,0.917571,0.000000,0.116279,2.022961,0.377020,0.484407
3069,1,small pool,1.000237,0.000000,0.012629,0.514981,1.683779,0.392431
3070,1,small pool,0.901300,0.000000,1.543970,0.692878,0.793139,0.600909
3071,0,keep/sharp,0.840125,0.000000,2.522890,1.300483,1.227035,0.846179
3072,1,small pool,0.862098,0.000000,1.631335,2.118538,1.116964,1.373507
3073,1,small pool,0.965425,0.000000,0.346250,2.038011,1.124603,1.655567
3074,1,small pool,1.011881,0.000000,1.829640,1.634975,0.854772,0.000000
3075,1,small pool,0.963506,0.000000,0.825517,1.380599,1.134499,0.171690
3076,1,small pool,0.875300,0.000000,1.716316,1.355509,1.866143,0.159425
3077,1,small pool,0.937388,0.000000,1.436540,1.885203,1.845066,0.000000
3078,1,small pool,0.993234,0.000000,1.110884,1.654945,0.754041,2.403636
3079,1,small pool,1.147894,0.000000,0.162714,1.157281,0.000000,5.040278
3080,1,small pool,1.244503,0.000000,2.173693,1.347860,0.319971,3.985621
3081,1,small pool,1.326603,0.241849,2.833251,1.938298,0.185297,0.416958
3082,1,small pool,1.340097,0.017540,4.450058,1.760725,0.123736,0.000000
3083,1,small pool,1.399869,0.091125,4.787951,0.893100,0.081840,0.410827
3084,1,small pool,1.413218,0.178874,4.699408,0.352880,0.000000,1.361242
3085,1,small pool,1.377585,0.000000,2.666230,0.468040,0.090140,1.465483
3086,1,small pool,1.291326,0.000000,1.448752,1.403048,0.654039,2.783804
3087,1,small pool,1.199721,0.000000,4.193861,0.006353,0.000000,0.000000
3088,1,small pool,1.102715,0.000000,3.554304,0.314124,0.000000,0.000000
3089,1,small pool,1.217890,0.000000,3.643080,0.000000,0.101008,0.833916
3090,1,small pool,1.299687,0.000000,1.905173,1.388361,0.232921,3.464424
3091,1,small pool,1.192610,0.000000,1.315189,0.951341,0.785986,5.316205
3092,1,small pool,1.203945,0.000000,2.839736,2.199015,1.030677,6.640656
3093,1,small pool,1.232899,0.000000,2.515316,1.660676,0.258754,7.437780
3094,1,small pool,1.228778,0.000000,0.277363,0.299897,0.000000,8.222642
3095,1,small pool,1.165580,0.000000,1.307728,1.823774,0.363826,9.007503
3096,1,small pool,0.958953,0.000000,0.546466,3.236676,0.869772,10.111215
3097,0,keep/sharp,0.830508,0.000000,0.243034,3.108772,1.564124,2.428164
3098,0,keep/sharp,0.791191,0.000000,0.569804,0.834150,0.570947,2.121580
3099,0,keep/sharp,0.743087,0.000000,0.216185,0.791744,0.238303,2.072525
3100,0,keep/sharp,0.640681,0.000000,0.307945,1.426257,1.195125,1.925365
3101,0,keep/sharp,0.590611,0.000000,0.177804,0.000000,1.131478,1.716887
3102,0,keep/sharp,0.557154,0.000000,0.983088,1.530193,1.626695,1.539065
3103,0,keep/sharp,0.571213,0.000000,1.246876,0.411893,0.972864,1.502273
3104,0,keep/sharp,0.559492,0.000000,0.339132,1.477260,1.682564,1.716885
3105,0,keep/sharp,0.601160,0.000000,0.064425,0.953446,0.000000,1.416430
3106,0,keep/sharp,0.670213,0.000000,0.093562,0.890111,1.519297,1.293795
3107,0,keep/sharp,0.749514,0.000000,1.390529,0.000000,0.600358,1.275399
3108,1,small pool,0.861968,0.000000,0.454813,0.813607,1.533707,1.287664
3109,1,small pool,0.868150,0.000000,2.204314,1.902930,1.946943,1.226346
3110,1,small pool,0.891186,0.000000,1.997349,1.260780,2.356672,0.895233
3111,1,small pool,0.933342,0.000000,3.729694,1.333422,0.132919,0.790994
3112,1,small pool,1.068585,0.000000,0.611605,0.000000,0.914773,0.889100
3113,1,small pool,1.006955,0.000000,0.949548,0.966278,0.767583,0.680622
3114,1,small pool,0.978177,0.000000,1.805112,0.996924,0.508203,0.441485
3115,1,small pool,0.997957,0.000000,3.531175,1.205007,1.294605,0.000000
3116,1,small pool,1.035918,0.000000,2.557245,0.000000,1.439816,0.000000
3117,1,small pool,1.006008,0.000000,1.855845,0.811427,2.240316,0.000000
3118,1,small pool,0.943996,0.000000,3.468142,1.338779,2.282192,0.000000
3119,1,small pool,0.850724,0.000000,1.009095,0.169040,2.162884,0.000000
3120,0,keep/sharp,0.753991,0.000000,0.695671,0.000000,1.733780,0.000000
3121,0,keep/sharp,0.635420,0.000000,0.678419,0.301641,1.260056,0.000000
3122,0,keep/sharp,0.479422,0.000000,2.115265,0.178022,1.394364,0.000000
3123,0,keep/sharp,0.482768,0.000000,0.491444,0.000000,1.133700,0.000000
3124,0,keep/sharp,0.482423,0.000000,0.271830,0.000000,0.903314,0.000000
3125,0,keep/sharp,0.555658,0.000000,0.343474,1.059811,1.765829,0.000000
3126,0,keep/sharp,0.551643,0.000000,0.609906,1.409065,1.115922,0.000000
3127,0,keep/sharp,0.667074,0.000000,0.454299,0.634159,1.174534,0.000000
3128,0,keep/sharp,0.785472,0.000000,1.790257,1.162687,1.081269,0.000000
3129,0,keep/sharp,0.778181,0.000000,2.053361,0.579575,0.583899,0.000000
3130,0,keep/sharp,0.728862,0.000000,0.988532,1.607568,3.635861,0.000000
3131,0,keep/sharp,0.712619,0.000000,1.852869,0.790224,2.276775,0.000000
3132,0,keep/sharp,0.649267,0.000000,0.018216,1.118450,2.073247,0.000000
3133,0,keep/sharp,0.689334,0.000000,0.451543,0.265339,0.744926,0.000000
3134,0,keep/sharp,0.614075,0.000000,0.792365,0.281621,0.000000,0.000000
3135,0,keep/sharp,0.567807,0.000000,0.395117,0.994183,1.298738,0.000000
3136,0,keep/sharp,0.622286,0.000000,1.932206,1.439463,1.657667,0.000000
3137,0,keep/sharp,0.654998,0.000000,0.209056,2.075783,0.401014,0.000000
3138,0,keep/sharp,0.696424,0.000000,1.437896,0.580434,1.034462,0.000000
3139,0,keep/sharp,0.708421,0.000000,0.412410,2.302477,2.062153,0.000000
3140,0,keep/sharp,0.743998,0.000000,0.460980,0.643359,1.935658,0.000000
3141,0,keep/sharp,0.839078,0.000000,0.436674,0.928618,2.149273,0.000000
3142,1,small pool,0.927609,0.000000,0.755149,0.650435,1.698675,0.000000
3143,1,small pool,0.861574,0.000000,2.031428,2.363546,1.782531,0.000000
3144,1,small pool,0.862488,0.000000,3.269471,0.000000,1.846855,0.000000
3145,1,small pool,0.883984,0.000000,2.090030,1.975659,1.956179,0.000000
3146,1,small pool,0.877274,0.000000,0.643363,0.191551,1.483532,0.000000
3147,0,keep/sharp,0.755046,0.000000,0.067879,1.876819,0.743103,0.000000
3148,0,keep/sharp,0.655186,0.000000,1.457305,0.505177,1.453462,0.214613
3149,0,keep/sharp,0.566451,0.000000,0.368615,1.299200,1.009115,0.257535
3150,0,keep/sharp,0.591783,0.000000,0.807586,0.505762,0.875189,0.827785
3151,0,keep/sharp,0.641116,0.000000,0.385501,1.014153,1.252417,0.864575
3152,0,keep/sharp,0.692250,0.000000,0.629026,1.371979,1.173006,1.171160
3153,0,keep/sharp,0.687809,0.000000,0.526125,0.554460,1.875692,1.735277
3154,0,keep/sharp,0.673143,0.000000,0.863510,1.384150,1.855587,1.471615
3155,0,keep/sharp,0.742896,0.000000,0.880627,2.425747,1.771350,1.735279
3156,0,keep/sharp,0.810633,0.000000,0.455347,0.000000,2.292123,1.735279
3157,1,small pool,0.908796,0.000000,0.112421,0.417897,1.598500,1.735279
3158,1,small pool,0.851644,0.000000,2.418964,0.180850,1.343009,1.471615
3159,0,keep/sharp,0.740240,0.000000,1.698704,1.644418,1.623917,1.741412
3160,0,keep/sharp,0.724194,0.000000,2.330288,1.406811,1.373374,1.747543
3161,0,keep/sharp,0.744415,0.000000,0.556762,0.709759,0.433028,1.753675
3162,0,keep/sharp,0.705270,0.000000,0.387568,0.408442,0.124794,2.023470
3163,0,keep/sharp,0.758657,0.000000,0.103398,0.305690,1.694647,1.759804
3164,0,keep/sharp,0.655641,0.000000,0.174802,0.770628,1.957464,1.765938
3165,0,keep/sharp,0.743425,0.000000,0.634373,1.004785,2.036563,1.765938
3166,0,keep/sharp,0.819533,0.000000,1.938601,1.464229,1.841073,10.816361
3167,1,small pool,1.011706,0.000000,0.440366,0.429757,2.029965,1.765938
3168,1,small pool,1.126646,0.000000,0.556013,1.061381,2.308442,10.552697
3169,1,small pool,1.184015,0.000000,0.189183,0.597178,2.240698,10.289036
3170,1,small pool,1.106690,0.000000,1.384075,2.730179,2.551294,9.491910
3171,1,small pool,1.186343,0.000000,1.198916,1.264916,2.512960,9.209851
3172,1,small pool,1.267344,0.000000,1.470116,0.618020,1.335648,8.664127
3173,1,small pool,1.266126,0.000000,1.649827,0.000000,0.760881,9.203720
3174,1,small pool,1.164075,0.000000,1.478676,0.752240,0.805326,8.676392
3175,1,small pool,1.060734,0.000000,3.470441,1.150167,1.596937,2.587589
3176,1,small pool,0.979555,0.000000,0.711160,1.417836,1.574402,2.581455
3177,1,small pool,0.935908,0.000000,1.712313,0.906530,1.351447,2.581455
3178,1,small pool,0.890722,0.000000,0.222391,1.285584,1.117415,2.845118
3179,0,keep/sharp,0.786561,0.000000,0.736414,0.061454,1.551450,3.114917
3180,0,keep/sharp,0.749614,0.000000,0.602635,0.816697,1.463324,3.102650
3181,0,keep/sharp,0.683639,0.000000,0.620134,0.905384,2.147155,3.102650
3182,0,keep/sharp,0.784962,0.000000,1.867000,0.000000,1.559714,3.096523
3183,0,keep/sharp,0.841049,0.000000,0.443945,0.093072,2.323547,3.096523
3184,0,keep/sharp,0.836330,0.000000,0.292697,0.654384,1.308043,3.360187
3185,1,small pool,0.879400,0.000000,2.808944,0.970065,0.822271,3.090388
3186,1,small pool,0.859589,0.000000,1.942778,0.147326,1.452247,3.347920
3187,0,keep/sharp,0.848762,0.000000,1.277050,0.000000,0.843452,3.341789
3188,1,small pool,0.917111,0.000000,1.970405,0.559331,1.846664,3.004545
3189,1,small pool,0.852589,0.000000,1.447535,0.039454,1.346377,3.262078
3190,1,small pool,0.861035,0.000000,0.106246,0.412902,1.937117,3.194629
3191,1,small pool,0.892578,0.000000,1.638429,0.242491,1.135367,6.812346
3192,1,small pool,0.871105,0.000000,0.415355,0.656221,1.916456,7.652394
3193,1,small pool,0.873009,0.000000,0.494134,1.222547,2.009340,7.443912
3194,1,small pool,0.935188,0.000000,0.954273,0.785976,2.117259,3.243680
3195,1,small pool,0.880752,0.000000,0.397911,1.220797,1.767600,7.026956
3196,1,small pool,0.860124,0.000000,0.928556,1.197220,0.841646,2.863516
3197,0,keep/sharp,0.827429,0.000000,1.614311,0.745824,1.093838,3.108786
3198,0,keep/sharp,0.831469,0.000000,0.364198,1.223344,0.896960,3.347920
3199,0,keep/sharp,0.804838,0.000000,0.570348,0.539324,1.137693,6.186913
3200,0,keep/sharp,0.839038,0.000000,0.115469,1.431029,1.170784,6.309544
3201,0,keep/sharp,0.782317,0.000000,1.191673,1.075794,0.945155,3.875253
3202,0,keep/sharp,0.829936,0.000000,1.896046,0.001520,0.015139,3.580928
3203,1,small pool,0.941306,0.000000,2.008107,1.005893,0.000000,3.820063
3204,1,small pool,1.002497,0.000000,0.836036,0.132065,0.747131,3.525742
3205,1,small pool,0.991142,0.000000,1.427063,1.059038,1.061650,3.752618
3206,1,small pool,0.989405,0.000000,1.143171,2.846678,2.953905,3.715826
3207,1,small pool,1.106067,0.000000,2.008038,0.535543,2.591468,3.672902
3208,1,small pool,1.246980,0.000000,0.622639,0.850482,2.270629,3.623847
3209,1,small pool,1.215596,0.000000,0.184757,1.454736,1.629542,3.679034
3210,1,small pool,1.129844,0.000000,3.187483,1.612277,1.752634,5.966168
3211,1,small pool,1.109062,0.000000,3.580064,0.606210,0.007535,5.929380
3212,1,small pool,1.234646,0.000000,0.351662,1.219707,0.815153,5.910982
3213,1,small pool,1.395075,0.000000,0.880396,1.201413,0.627476,6.162383
3214,1,small pool,1.410281,0.000000,1.671491,0.974026,0.399729,6.180777
3215,2,wide pool,1.472337,0.000000,3.672079,0.611492,0.976475,6.456704
3216,3,muted/repaired,1.588924,0.000000,3.174728,1.272727,2.445215,6.444443
3217,3,muted/repaired,1.682901,0.000000,3.221368,1.285048,2.822444,6.757158
3218,3,muted/repaired,1.750643,0.000000,2.782682,2.494789,1.880067,6.757160
3219,3,muted/repaired,1.733764,0.000000,2.145581,1.518084,2.174169,6.536420
3220,3,muted/repaired,1.684703,0.000000,2.909242,1.427279,1.948783,2.575324
3221,3,muted/repaired,1.568235,0.000000,3.030789,1.607406,1.180923,2.575324
3222,2,wide pool,1.479236,0.000000,3.851265,0.935930,0.551364,2.575324
3223,1,small pool,1.418658,0.000000,3.387861,1.102603,0.757513,3.053597
3224,1,small pool,1.337227,0.000000,2.264045,0.888516,0.804858,2.973888
3225,1,small pool,1.286988,0.000000,2.249753,1.427379,1.399225,3.452162
3226,1,small pool,1.191470,0.000000,1.696978,1.427590,1.053629,3.924304
3227,1,small pool,1.062928,0.000000,0.710882,2.073291,0.931995,4.402577
3228,1,small pool,1.015449,0.000000,0.919487,2.438753,1.419052,4.402579
3229,1,small pool,0.938548,0.000000,1.272457,0.408280,1.627702,4.929905
3230,1,small pool,0.898762,0.000000,1.076015,0.897174,0.604524,0.662228
3231,1,small pool,0.919023,0.000000,2.026734,0.327018,0.214240,1.686224
3232,1,small pool,0.883503,0.000000,1.642318,0.630652,0.691748,1.655567
3233,1,small pool,0.996901,0.000000,2.461876,0.000000,0.000000,2.422030
3234,1,small pool,1.076636,0.000000,2.529884,1.121664,0.000000,2.385242
3235,1,small pool,1.142541,0.000000,2.554491,0.121563,0.000000,2.894176
3236,1,small pool,1.241182,0.000000,5.111889,0.000000,0.000000,2.704088
3237,1,small pool,1.270108,0.000000,3.401053,0.000000,0.000000,2.808329
3238,1,small pool,1.195085,0.000000,2.047617,1.114040,1.292071,4.733690
3239,1,small pool,1.250626,0.000000,3.588770,0.982510,0.309971,2.765408
3240,1,small pool,1.208167,0.000000,1.400444,1.298353,1.188041,4.488422
3241,1,small pool,1.123016,0.000000,1.068863,0.391786,0.784666,2.268736
3242,1,small pool,1.125403,0.000000,2.810641,1.177001,0.801576,2.514007
3243,1,small pool,1.055358,0.000000,2.640406,1.322247,0.796541,4.353524
3244,1,small pool,1.038939,0.000000,0.916143,0.278868,0.174447,4.647849
3245,1,small pool,1.087454,0.000000,2.250275,1.338193,1.038455,3.433767
3246,1,small pool,0.953445,0.000000,2.217661,0.530192,0.000000,4.194103
3247,1,small pool,0.880726,0.000000,1.475044,1.264767,0.329103,3.936566
3248,1,small pool,0.867693,0.000000,1.451153,1.273599,0.422837,3.679034
3249,0,keep/sharp,0.815016,0.000000,0.094979,0.446301,0.769735,3.881380
3250,0,keep/sharp,0.833266,0.000000,1.065612,1.219208,1.010990,3.875253
3251,0,keep/sharp,0.757844,0.000000,0.273730,0.333383,1.372350,3.691300
3252,0,keep/sharp,0.727386,0.000000,0.985680,1.165329,1.071685,4.580398
3253,0,keep/sharp,0.777216,0.000000,1.974943,0.778551,1.039566,4.666241
3254,0,keep/sharp,0.724738,0.000000,0.543990,0.179990,0.021980,4.660110
3255,1,small pool,0.930202,0.000000,0.751207,1.107238,0.690290,3.844592
3256,1,small pool,1.022892,0.000000,0.342955,1.735161,0.476258,4.353526
3257,1,small pool,1.052912,0.000000,0.566699,0.504354,1.361655,1.925359
3258,1,small pool,1.127582,0.000000,3.407531,1.555432,1.226375,8.792893
3259,1,small pool,1.098972,0.000000,1.970554,2.636496,2.223372,2.213552
3260,1,small pool,1.164529,0.000000,1.721807,2.317614,2.567336,0.000000
3261,1,small pool,1.164871,0.000000,1.320830,1.086022,2.585114,0.159425
3262,1,small pool,0.966122,0.000000,0.807742,0.646585,1.242556,0.190086
3263,0,keep/sharp,0.801721,0.000000,2.446115,1.540508,0.859251,0.429225
3264,0,keep/sharp,0.763824,0.000000,0.826318,0.743731,0.928662,0.349509
3265,0,keep/sharp,0.808325,0.000000,0.876424,0.370931,1.290543,0.925888
3266,0,keep/sharp,0.816082,0.000000,0.176290,0.676521,1.367662,0.999472
3267,0,keep/sharp,0.788831,0.000000,1.742549,0.561660,2.117154,3.372450
3268,0,keep/sharp,0.832647,0.000000,1.867119,2.066165,1.408184,1.514534
3269,1,small pool,0.904675,0.000000,0.133990,1.096748,2.145315,1.306056
3270,1,small pool,0.943488,0.000000,1.464716,0.000000,1.474609,8.921659
3271,1,small pool,0.872178,0.000000,1.031937,0.114898,0.918592,8.982977
3272,0,keep/sharp,0.769572,0.000000,0.752431,1.025577,1.664786,9.056558
3273,0,keep/sharp,0.763189,0.000000,0.710519,0.176751,0.251011,8.915528
3274,0,keep/sharp,0.759091,0.000000,0.023778,0.817693,0.000000,9.019766
3275,0,keep/sharp,0.736048,0.000000,0.325871,0.171968,1.520443,4.770482
3276,0,keep/sharp,0.696097,0.000000,0.699895,0.229772,0.342054,5.046409
3277,0,keep/sharp,0.692052,0.000000,0.848850,1.079095,2.170801,4.825668
3278,0,keep/sharp,0.705630,0.000000,0.753299,0.000000,1.909269,4.629453
3279,0,keep/sharp,0.720510,0.000000,0.171906,1.132191,2.111946,4.463894
3280,0,keep/sharp,0.791596,0.000000,0.813102,0.149344,1.332453,4.322865
3281,0,keep/sharp,0.754717,0.000000,0.220172,1.027333,1.529575,4.089862
3282,0,keep/sharp,0.741054,0.000000,1.034436,0.551781,0.464626,3.323395
3283,0,keep/sharp,0.747869,0.000000,1.884619,0.768996,1.313391,2.949363
3284,0,keep/sharp,0.836094,0.000000,1.103986,0.769095,0.753971,2.845122
3285,1,small pool,0.860022,0.000000,0.413058,1.472837,1.066650,0.367907
3286,1,small pool,0.916503,0.000000,0.297294,1.006853,2.514974,4.224760
3287,1,small pool,0.910816,0.000000,0.258045,2.456157,3.440962,4.905380
3288,1,small pool,0.942243,0.000000,0.815923,0.497690,3.052275,2.422034
3289,1,small pool,1.032616,0.000000,1.137864,1.532859,1.946457,2.716355
3290,1,small pool,1.004072,0.000000,2.053842,0.734432,1.811212,0.061316
3291,1,small pool,0.968332,0.000000,0.723804,1.544980,1.886317,3.470556
3292,1,small pool,1.027975,0.000000,1.902030,0.793762,0.814059,7.382598
3293,1,small pool,1.008347,0.000000,0.558794,1.132851,0.955121,1.796596
3294,1,small pool,1.013440,0.000000,1.780985,0.474823,2.193788,2.170633
3295,1,small pool,0.915449,0.000000,2.096439,1.217863,2.000208,2.189027
3296,1,small pool,0.882840,0.000000,0.466433,1.859403,2.149412,2.207421
3297,1,small pool,0.948922,0.000000,0.079707,1.547285,2.761922,7.155722
3298,1,small pool,0.924299,0.000000,0.239246,0.076229,1.139186,1.011735
3299,1,small pool,0.894529,0.000000,0.565525,2.634827,1.620722,1.066921
