x_km,shell_mode,scenario,scenario_label,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,layer_count,layer_source_statuses,ocean_in_band_window,classification,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,surface_clutter_snr_margin_db,surface_clutter_apparent_depth_m,surface_roughness_index,attenuation_risk_0_100,false_layer_risk_0_100,surface_clutter_risk_0_100,material_ambiguity_risk_0_100,band_window_penalty_0_100,cross_band_support_0_100,ocean_confidence_score_0_100,confidence_band,v3_broad_outcome,v3_interpretation
-54.0,workbook_mid_shell,clean_ice_control,Clean ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,5.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-54.0,workbook_mid_shell,clean_ice_control,Clean ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,clear ocean boundary,13.301020560892583,-999.0,-1012.3010205608924,,-999.0,,0.0,0.0,0.0,0.0,5.0,25.0,85.0,93.4,high,ocean_candidate,high-confidence ocean candidate
-54.0,workbook_mid_shell,salt_layers_reason,Salt layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,2,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,13.479043922786785,0.7648976220184017,-12.714146300768382,7306.8587326301185,-999.0,,0.0,0.0,0.0,0.0,30.0,0.0,85.0,100.0,high,ocean_candidate,high-confidence ocean candidate
-54.0,workbook_mid_shell,salt_layers_reason,Salt layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,2,Directly paper anchored epsilon and layer thicknesses,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,30.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-54.0,workbook_mid_shell,salt_layers_reason,Salt layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,2,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,13.297922174215618,6.773802892516274,-6.524119281699344,10000.0,-999.0,,0.0,0.0,0.0,0.0,30.0,25.0,85.0,90.15,high,ocean_candidate,high-confidence ocean candidate
-54.0,workbook_mid_shell,near_surface_brine,Near-surface brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,13.47203598831079,7.7140855548117075,-5.757950433499082,84.77374404419837,-999.0,,0.0,0.0,0.0,0.0,48.0,0.0,85.0,99.06,high,ocean_candidate,high-confidence ocean candidate
-54.0,workbook_mid_shell,near_surface_brine,Near-surface brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,1,Directly paper anchored epsilon; high-loss bracket modeled,False,internal feature only,,10.350534091018163,,84.77374404419837,-999.0,,0.0,100.0,100.0,0.0,48.0,100.0,35.0,0.0,not_interpretable,internal_feature_only,shallow/internal feature only
-54.0,workbook_mid_shell,near_surface_brine,Near-surface brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,13.279827765204391,28.505617193469504,15.225789428265111,84.77374404419837,-999.0,,0.0,0.0,100.0,0.0,48.0,25.0,85.0,73.81,moderate,likely_false_boundary,likely false/internal boundary
-54.0,workbook_mid_shell,warm_impure_ice,Warm impure ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,clear ocean boundary,2.914393326109374,-999.0,-1001.9143933261092,,-999.0,,0.0,52.03,0.0,0.0,55.0,0.0,72.0,68.98,moderate,ocean_candidate,moderate-confidence ocean candidate
-54.0,workbook_mid_shell,warm_impure_ice,Warm impure ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,55.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-54.0,workbook_mid_shell,warm_impure_ice,Warm impure ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,weak/no deep detection,-13.979888372072285,-999.0,-985.0201116279276,,-999.0,,0.0,100.0,0.0,0.0,55.0,25.0,38.0,0.0,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-54.0,workbook_mid_shell,stacked_dirty_layers,Stacked dirty layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,-0.958312772795656,11.212680178035368,12.170992950831025,10675.033624509251,-999.0,,0.0,75.83,100.0,0.0,92.0,0.0,30.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-54.0,workbook_mid_shell,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,6,Sensitivity bracket from paper-supported material families,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,92.0,100.0,30.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-54.0,workbook_mid_shell,stacked_dirty_layers,Stacked dirty layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,6,Sensitivity bracket from paper-supported material families,True,false layer stronger,-23.979172522615663,2.211623724530547,26.190796247146213,10587.033624509251,-999.0,,0.0,100.0,100.0,0.0,92.0,25.0,30.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-54.0,workbook_mid_shell,briny_mushy_lens,Briny/mushy lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,clear ocean boundary,2.914393326109374,-999.0,-1001.9143933261092,,-999.0,,0.0,53.59,0.0,0.0,68.0,0.0,72.0,67.21,moderate,ocean_candidate,moderate-confidence ocean candidate
-54.0,workbook_mid_shell,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,68.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-54.0,workbook_mid_shell,briny_mushy_lens,Briny/mushy lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,weak/no deep detection,-13.979888372072285,-999.0,-985.0201116279276,,-999.0,,0.0,100.0,0.0,0.0,68.0,25.0,38.0,0.0,not_interpretable,weak_no_deep_detection,too weak for deep-ocean call
-54.0,workbook_mid_shell,complex_paper_calibrated,Complex dirty ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,9,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-17.53876410934284,7.654743933980768,25.193508043323607,84.77374404419837,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-54.0,workbook_mid_shell,complex_paper_calibrated,Complex dirty ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,9,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,False,internal feature only,,10.19731468487471,,84.77374404419837,-999.0,,0.0,100.0,100.0,0.0,100.0,100.0,35.0,0.0,not_interpretable,internal_feature_only,shallow/internal feature only
-54.0,workbook_mid_shell,complex_paper_calibrated,Complex dirty ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,9,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-66.78971378864884,28.35239778732605,95.1421115759749,84.77374404419837,-999.0,,0.0,100.0,100.0,0.0,100.0,25.0,38.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-54.0,workbook_mid_shell,rough_surface_clutter,Rough surface clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,clear ocean boundary,13.480243922786784,-999.0,-1012.4802439227868,,-999.0,,0.0,0.0,0.0,0.0,32.0,0.0,75.0,99.34,high,ocean_candidate,high-confidence ocean candidate
-54.0,workbook_mid_shell,rough_surface_clutter,Rough surface clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,False,surface clutter in shallow window,,-999.0,,,6.398193003162751,1948.4933451575328,0.7676899692360837,100.0,0.0,90.0,32.0,100.0,35.0,0.0,not_interpretable,surface_clutter,likely surface-clutter echo
-54.0,workbook_mid_shell,rough_surface_clutter,Rough surface clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,0,none,True,clear ocean boundary,13.301020560892583,-999.0,-1012.3010205608924,,1.398193003162751,1948.4933451575328,0.7676899692360837,0.0,0.0,44.79,32.0,25.0,75.0,83.61,high,ocean_candidate,high-confidence ocean candidate
-54.0,workbook_mid_shell,complex_with_clutter,Complex + clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14613.717465260235,196.39629745562695,1.1821598049761988,9,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-17.53876410934284,7.654743933980768,25.193508043323607,84.77374404419837,-999.0,,0.0,100.0,100.0,0.0,100.0,0.0,20.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-54.0,workbook_mid_shell,complex_with_clutter,Complex + clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14613.717465260235,196.39629745562695,1.1821598049761988,9,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,False,surface clutter in shallow window,,10.19731468487471,,84.77374404419837,8.58610941548559,1948.4933451575328,0.7676899692360837,100.0,100.0,90.0,100.0,100.0,20.0,0.0,not_interpretable,surface_clutter,likely surface-clutter echo
-54.0,workbook_mid_shell,complex_with_clutter,Complex + clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14613.717465260235,196.39629745562695,1.1821598049761988,9,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket from paper-supported material families,True,weak/no deep detection,-66.78971378864884,28.35239778732605,95.1421115759749,84.77374404419837,3.586109415485589,1948.4933451575328,0.7676899692360837,100.0,100.0,60.1,100.0,25.0,20.0,0.0,not_interpretable,likely_false_boundary,likely false/internal boundary
-53.5,workbook_mid_shell,clean_ice_control,Clean ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14615.557901101563,215.04504497494065,1.3680971764865026,0,none,True,clear ocean boundary,13.470045252416236,-999.0,-1012.4700452524162,,-999.0,,0.0,0.0,0.0,0.0,5.0,0.0,85.0,100.0,high,ocean_candidate,high-confidence ocean candidate
-53.5,workbook_mid_shell,clean_ice_control,Clean ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14615.557901101563,215.04504497494065,1.3680971764865026,0,none,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,5.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-53.5,workbook_mid_shell,clean_ice_control,Clean ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14615.557901101563,215.04504497494065,1.3680971764865026,0,none,True,clear ocean boundary,13.272660886658644,-999.0,-1012.2726608866586,,-999.0,,0.0,0.0,0.0,0.0,5.0,25.0,85.0,93.4,high,ocean_candidate,high-confidence ocean candidate
-53.5,workbook_mid_shell,salt_layers_reason,Salt layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14615.557901101563,215.04504497494065,1.3680971764865026,2,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,13.468845252416235,0.7552326662746216,-12.713612586141616,7307.778950550782,-999.0,,0.0,0.0,0.0,0.0,30.0,0.0,85.0,100.0,high,ocean_candidate,high-confidence ocean candidate
-53.5,workbook_mid_shell,salt_layers_reason,Salt layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14615.557901101563,215.04504497494065,1.3680971764865026,2,Directly paper anchored epsilon and layer thicknesses,False,outside band depth window,,-999.0,,,-999.0,,0.0,100.0,0.0,0.0,30.0,100.0,35.0,0.0,not_interpretable,outside_band_depth_window,outside this band's ocean-depth window
-53.5,workbook_mid_shell,salt_layers_reason,Salt layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14615.557901101563,215.04504497494065,1.3680971764865026,2,Directly paper anchored epsilon and layer thicknesses,True,clear ocean boundary,13.269562499981678,6.747771660504832,-6.521790839476847,10000.0,-999.0,,0.0,0.0,0.0,0.0,30.0,25.0,85.0,90.15,high,ocean_candidate,high-confidence ocean candidate
-53.5,workbook_mid_shell,near_surface_brine,Near-surface brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14615.557901101563,215.04504497494065,1.3680971764865026,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,13.461709103704289,7.704738440913919,-5.75697066279037,84.89935734988097,-999.0,,0.0,0.0,0.0,0.0,48.0,0.0,85.0,99.06,high,ocean_candidate,high-confidence ocean candidate
-53.5,workbook_mid_shell,near_surface_brine,Near-surface brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14615.557901101563,215.04504497494065,1.3680971764865026,1,Directly paper anchored epsilon; high-loss bracket modeled,False,internal feature only,,10.324373126142463,,84.89935734988097,-999.0,,0.0,100.0,100.0,0.0,48.0,100.0,35.0,0.0,not_interpretable,internal_feature_only,shallow/internal feature only
-53.5,workbook_mid_shell,near_surface_brine,Near-surface brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14615.557901101563,215.04504497494065,1.3680971764865026,1,Directly paper anchored epsilon; high-loss bracket modeled,True,clear ocean boundary,13.251137043236728,28.479456228593804,15.228319185357076,84.89935734988097,-999.0,,0.0,0.0,100.0,0.0,48.0,25.0,85.0,73.81,moderate,likely_false_boundary,likely false/internal boundary
-53.5,workbook_mid_shell,warm_impure_ice,Warm impure ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14615.557901101563,215.04504497494065,1.3680971764865026,0,none,True,clear ocean boundary,2.902864003892128,-999.0,-1001.902864003892,,-999.0,,0.0,52.09,0.0,0.0,55.0,0.0,72.0,68.95,moderate,ocean_candidate,moderate-confidence ocean candidate
